"Protocol","Sheet","Data Set","Input Gate","X Parameter","Y Parameter","Gate","Number","%Total","%Gated","X-Med","X-AMean","X-Mode","X-Stdev","X-CV","HP X-CV","X-Min","X-Max","X-GMean","Y-Med","Y-AMean","Y-Mode","Y-Stdev","Y-CV","HP Y-CV","Y-Min","Y-Max","Y-GMean","Logic"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"lymphocytes","187801",,,,,,,,,,,,,,,,,,,,,"lymphocytes AND singlets"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"pb_cd4","12863",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"pb_cd8","6321",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"singlets","467022",,,,,,,,,,,,,,,,,,,,,"singlets"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"tcrvb_pos_blood","3732",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"til_cd4","2083",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"til_cd8","814",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"tumour","575",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"panel2","populations","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366",,,,"viable_cd3","27954",,,,,,,,,,,,,,,,,,,,,"viable_cd3 AND lymphocytes AND singlets"
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd8]","gal9","Count","All",,,,"0.25","0.27","0.35","0.18",,,,,"0.25",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd8]","gal9","Count","All",,,,"0.37","0.39","0.25","0.25",,,,,"0.36",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd4]","gal9","Count","All",,,,"0.26","0.27","0.24","0.18",,,,,"0.25",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd4]","gal9","Count","All",,,,"0.41","0.43","0.39","0.24",,,,,"0.40",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tumour]","gal9","Count","All",,,,"0.45","0.47","0.43","0.28",,,,,"0.42",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tcrvb_pos_blood]","gal9","Count","All",,,,"0.28","0.29","0.43","0.21",,,,,"0.26",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4blood]","gal9","Count","All",,,,"0.26","0.28","0.24","0.19",,,,,"0.26",,,,,,,,,,
"panel2","expression1","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4skin]","gal9","Count","All",,,,"0.42","0.44","0.39","0.25",,,,,"0.40",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd8]","hladr","Count","All",,,,"1.70","5.16","1.51","17.76",,,,,"1.87",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd8]","hladr","Count","All",,,,"28.52","53.28","8.84","66.50",,,,,"26.57",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd4]","hladr","Count","All",,,,"0.50","3.47","0.38","14.86",,,,,"0.74",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd4]","hladr","Count","All",,,,"16.14","24.35","18.75","30.26",,,,,"11.71",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tumour]","hladr","Count","All",,,,"14.04","34.58","10.15","58.45",,,,,"11.30",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tcrvb_pos_blood]","hladr","Count","All",,,,"0.61","3.85","0.49","19.64",,,,,"0.82",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4blood]","hladr","Count","All",,,,"0.53","3.48","0.38","15.72",,,,,"0.75",,,,,,,,,,
"panel2","expression2","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4skin]","hladr","Count","All",,,,"15.91","25.88","18.75","35.97",,,,,"11.51",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd8]","lag3","Count","All",,,,"0.30","0.31","0.10","0.18",,,,,"0.27",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd8]","lag3","Count","All",,,,"0.43","0.46","0.10","0.25",,,,,"0.39",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd4]","lag3","Count","All",,,,"0.27","0.28","0.10","0.22",,,,,"0.25",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd4]","lag3","Count","All",,,,"0.52","0.54","0.10","0.30",,,,,"0.47",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tumour]","lag3","Count","All",,,,"0.54","0.56","0.10","0.29",,,,,"0.48",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tcrvb_pos_blood]","lag3","Count","All",,,,"0.28","0.29","0.10","0.24",,,,,"0.25",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4blood]","lag3","Count","All",,,,"0.27","0.28","0.27","0.22",,,,,"0.26",,,,,,,,,,
"panel2","expression3","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4skin]","lag3","Count","All",,,,"0.52","0.54","0.59","0.30",,,,,"0.49",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd8]","tim3","Count","All",,,,"0.46","0.47","0.50","0.27",,,,,"0.42",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd8]","tim3","Count","All",,,,"0.88","1.55","0.48","6.11",,,,,"0.96",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[pb_cd4]","tim3","Count","All",,,,"0.49","0.51","0.49","0.20",,,,,"0.49",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[til_cd4]","tim3","Count","All",,,,"1.00","1.02","1.14","0.44",,,,,"0.93",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tumour]","tim3","Count","All",,,,"0.95","1.10","0.58","0.79",,,,,"0.96",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[tcrvb_pos_blood]","tim3","Count","All",,,,"0.53","0.55","0.49","0.21",,,,,"0.52",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4blood]","tim3","Count","All",,,,"0.50","0.52","0.49","0.20",,,,,"0.49",,,,,,,,,,
"panel2","expression4","CTCL025AC 02Z skin panel2 00020303 2016-09-08 366","[cd4skin]","tim3","Count","All",,,,"0.99","1.02","1.17","0.51",,,,,"0.93",,,,,,,,,,
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"All","443478",,,,,,,,,,,,,,,,,,,,,"Ungated"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"cd4blood","17956",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"cd4skin","1792",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"lymphocytes","72599",,,,,,,,,,,,,,,,,,,,,"lymphocytes AND singlets"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"pb_cd4","15249",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"pb_cd8","4502",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"singlets","351975",,,,,,,,,,,,,,,,,,,,,"singlets"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"tcrvb_pos_blood","2718",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"til_cd4","761",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"til_cd8","924",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"tumour","1080",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"panel2","populations","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372",,,,"viable_cd3","26522",,,,,,,,,,,,,,,,,,,,,"viable_cd3 AND lymphocytes AND singlets"
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd8]","gal9","Count","All",,,,"0.22","0.23","0.15","0.16",,,,,"0.22",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd8]","gal9","Count","All",,,,"0.32","0.36","0.30","0.23",,,,,"0.33",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd4]","gal9","Count","All",,,,"0.24","0.25","0.21","0.16",,,,,"0.24",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd4]","gal9","Count","All",,,,"0.29","0.31","0.37","0.19",,,,,"0.29",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tumour]","gal9","Count","All",,,,"0.47","0.51","0.32","0.28",,,,,"0.46",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tcrvb_pos_blood]","gal9","Count","All",,,,"0.28","0.29","0.26","0.17",,,,,"0.27",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4blood]","gal9","Count","All",,,,"0.24","0.26","0.28","0.16",,,,,"0.24",,,,,,,,,,
"panel2","expression1","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4skin]","gal9","Count","All",,,,"0.39","0.43","0.37","0.27",,,,,"0.38",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd8]","hladr","Count","All",,,,"1.27","4.06","0.40","12.95",,,,,"1.34",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd8]","hladr","Count","All",,,,"21.48","48.28","21.77","71.01",,,,,"16.95",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd4]","hladr","Count","All",,,,"0.34","1.92","0.25","11.46",,,,,"0.46",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd4]","hladr","Count","All",,,,"1.84","9.40","1.19","25.29",,,,,"2.20",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tumour]","hladr","Count","All",,,,"43.45","82.02","31.84","99.10",,,,,"43.08",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tcrvb_pos_blood]","hladr","Count","All",,,,"2.76","4.86","2.35","10.93",,,,,"2.42",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4blood]","hladr","Count","All",,,,"0.39","2.37","0.25","11.43",,,,,"0.60",,,,,,,,,,
"panel2","expression2","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4skin]","hladr","Count","All",,,,"18.12","52.35","30.59","86.33",,,,,"12.07",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd8]","lag3","Count","All",,,,"0.31","0.32","0.10","0.19",,,,,"0.28",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd8]","lag3","Count","All",,,,"0.41","0.46","0.10","0.27",,,,,"0.40",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd4]","lag3","Count","All",,,,"0.27","0.29","0.10","0.23",,,,,"0.25",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd4]","lag3","Count","All",,,,"0.35","0.36","0.10","0.22",,,,,"0.31",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tumour]","lag3","Count","All",,,,"0.58","0.61","0.10","0.32",,,,,"0.52",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tcrvb_pos_blood]","lag3","Count","All",,,,"0.27","0.29","0.10","0.21",,,,,"0.25",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4blood]","lag3","Count","All",,,,"0.27","0.29","0.27","0.23",,,,,"0.26",,,,,,,,,,
"panel2","expression3","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4skin]","lag3","Count","All",,,,"0.46","0.50","0.53","0.31",,,,,"0.45",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd8]","tim3","Count","All",,,,"0.56","0.59","0.66","0.61",,,,,"0.52",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd8]","tim3","Count","All",,,,"0.99","1.46","0.85","1.66",,,,,"1.06",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[pb_cd4]","tim3","Count","All",,,,"0.58","0.60","0.54","0.23",,,,,"0.57",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[til_cd4]","tim3","Count","All",,,,"0.78","0.82","0.87","0.32",,,,,"0.77",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tumour]","tim3","Count","All",,,,"1.38","1.41","1.23","0.38",,,,,"1.35",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[tcrvb_pos_blood]","tim3","Count","All",,,,"0.64","0.66","0.62","0.22",,,,,"0.63",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4blood]","tim3","Count","All",,,,"0.59","0.61","0.54","0.23",,,,,"0.58",,,,,,,,,,
"panel2","expression4","CTCL026RB 01Z skin panel2 00020309 2016-09-08 372","[cd4skin]","tim3","Count","All",,,,"1.14","1.16","1.23","0.46",,,,,"1.07",,,,,,,,,,
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"All","230910",,,,,,,,,,,,,,,,,,,,,"Ungated"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"cd4blood","5502",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"cd4skin","991",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"lymphocytes","29197",,,,,,,,,,,,,,,,,,,,,"lymphocytes AND singlets"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"pb_cd4","5379",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"pb_cd8","1227",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"singlets","202255",,,,,,,,,,,,,,,,,,,,,"singlets"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"tcrvb_pos_blood","194",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"til_cd4","837",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"til_cd8","355",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"tumour","4315",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"panel2","populations","CTCL014MW 01B skin panel2 00020440 2016-09-15 394",,,,"viable_cd3","12888",,,,,,,,,,,,,,,,,,,,,"viable_cd3 AND lymphocytes AND singlets"
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd8]","gal9","Count","All",,,,"0.28","0.29","0.31","0.18",,,,,"0.28",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd8]","gal9","Count","All",,,,"0.30","0.31","0.13","0.20",,,,,"0.29",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd4]","gal9","Count","All",,,,"0.30","0.32","0.31","0.18",,,,,"0.30",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd4]","gal9","Count","All",,,,"0.28","0.30","0.27","0.20",,,,,"0.28",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tumour]","gal9","Count","All",,,,"0.27","0.31","0.31","0.40",,,,,"0.27",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tcrvb_pos_blood]","gal9","Count","All",,,,"0.34","0.36","0.28","0.25",,,,,"0.33",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4blood]","gal9","Count","All",,,,"0.30","0.32","0.31","0.18",,,,,"0.30",,,,,,,,,,
"panel2","expression1","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4skin]","gal9","Count","All",,,,"0.29","0.33","0.27","0.57",,,,,"0.29",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd8]","hladr","Count","All",,,,"0.68","4.38","0.38","9.97",,,,,"1.13",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd8]","hladr","Count","All",,,,"7.77","22.63","49.02","37.13",,,,,"6.19",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd4]","hladr","Count","All",,,,"0.37","3.11","0.30","16.14",,,,,"0.56",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd4]","hladr","Count","All",,,,"2.11","17.22","0.49","49.14",,,,,"2.79",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tumour]","hladr","Count","All",,,,"3.14","8.06","4.62","18.62",,,,,"3.15",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tcrvb_pos_blood]","hladr","Count","All",,,,"0.84","4.09","1.14","13.10",,,,,"1.05",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4blood]","hladr","Count","All",,,,"0.37","3.17","0.30","16.14",,,,,"0.57",,,,,,,,,,
"panel2","expression2","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4skin]","hladr","Count","All",,,,"2.64","17.18","0.49","47.70",,,,,"3.18",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd8]","lag3","Count","All",,,,"0.48","0.51","0.10","0.33",,,,,"0.44",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd8]","lag3","Count","All",,,,"0.54","0.74","0.10","0.72",,,,,"0.53",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd4]","lag3","Count","All",,,,"0.44","0.48","0.10","0.38",,,,,"0.39",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd4]","lag3","Count","All",,,,"0.42","0.46","0.10","0.36",,,,,"0.38",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tumour]","lag3","Count","All",,,,"0.50","0.62","0.10","0.59",,,,,"0.46",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tcrvb_pos_blood]","lag3","Count","All",,,,"0.54","0.64","0.10","0.55",,,,,"0.50",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4blood]","lag3","Count","All",,,,"0.44","0.48","0.45","0.38",,,,,"0.42",,,,,,,,,,
"panel2","expression3","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4skin]","lag3","Count","All",,,,"0.43","0.49","0.46","0.43",,,,,"0.42",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd8]","tim3","Count","All",,,,"0.83","0.85","1.21","0.44",,,,,"0.75",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd8]","tim3","Count","All",,,,"1.02","1.34","1.03","1.53",,,,,"1.01",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[pb_cd4]","tim3","Count","All",,,,"0.60","0.62","0.66","0.23",,,,,"0.59",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[til_cd4]","tim3","Count","All",,,,"0.70","0.79","0.70","0.51",,,,,"0.71",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tumour]","tim3","Count","All",,,,"0.78","0.82","0.80","0.34",,,,,"0.77",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[tcrvb_pos_blood]","tim3","Count","All",,,,"0.75","0.76","0.84","0.22",,,,,"0.73",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4blood]","tim3","Count","All",,,,"0.60","0.62","0.66","0.23",,,,,"0.59",,,,,,,,,,
"panel2","expression4","CTCL014MW 01B skin panel2 00020440 2016-09-15 394","[cd4skin]","tim3","Count","All",,,,"0.73","0.82","0.70","0.50",,,,,"0.74",,,,,,,,,,
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"All","477176",,,,,,,,,,,,,,,,,,,,,"Ungated"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"cd4blood","35529",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"cd4skin","1541",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"lymphocytes","108682",,,,,,,,,,,,,,,,,,,,,"lymphocytes AND singlets"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"pb_cd4","32644",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND blood"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"pb_cd8","22280",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND blood"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"singlets","391878",,,,,,,,,,,,,,,,,,,,,"singlets"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"tcrvb_pos_blood","2988",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND blood"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"til_cd4","1505",,,,,,,,,,,,,,,,,,,,,"cd4 AND viable_cd3 AND lymphocytes AND singlets AND NOT(clone) AND skin"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"til_cd8","990",,,,,,,,,,,,,,,,,,,,,"cd8 AND viable_cd3 AND lymphocytes AND singlets AND skin"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"tumour","46",,,,,,,,,,,,,,,,,,,,,"clone AND viable_cd3 AND lymphocytes AND singlets AND NOT(cd8) AND skin"
"panel2","populations","CTCL015BH 04A skin panel2 00020446 2016-09-15 400",,,,"viable_cd3","63965",,,,,,,,,,,,,,,,,,,,,"viable_cd3 AND lymphocytes AND singlets"
"panel2","expression1","CTCL015BH 04A skin panel2 00020446 2016-09-15 400","[pb_cd8]","gal9","Count","All",,,,"0.25","0.27","0.28","0.18",,,,,"0.25",,,,,,,,,,
